"Activity" "Subject" "Variable" "Average"
"STANDING" 28 "timeBodyGyroscopeJerk-std-X" -0.978819499261364
"STANDING" 28 "timeBodyGyroscopeJerk-std-Y" -0.985174748465909
"STANDING" 28 "timeBodyGyroscopeJerk-std-Z" -0.988066084034091
"STANDING" 28 "timeBodyAccelerometerMagnitude-mean" -0.967782783465909
"STANDING" 28 "timeBodyAccelerometerMagnitude-std" -0.963957683693182
"STANDING" 28 "timeGravityAccelerometerMagnitude-mean" -0.967782783465909
"STANDING" 28 "timeGravityAccelerometerMagnitude-std" -0.963957683693182
"STANDING" 28 "timeBodyAccelerometerJerkMagnitude-mean" -0.986233653011364
"STANDING" 28 "timeBodyAccelerometerJerkMagnitude-std" -0.982919683011364
"STANDING" 28 "timeBodyGyroscopeMagnitude-mean" -0.965606525738636
"STANDING" 28 "timeBodyGyroscopeMagnitude-std" -0.958622994261364
"STANDING" 28 "timeBodyGyroscopeJerkMagnitude-mean" -0.9865805325
"STANDING" 28 "timeBodyGyroscopeJerkMagnitude-std" -0.980970341136364
"STANDING" 28 "frequencyBodyAccelerometer-mean-X" -0.987866100909091
"STANDING" 28 "frequencyBodyAccelerometer-mean-Y" -0.96414531875
"STANDING" 28 "frequencyBodyAccelerometer-mean-Z" -0.969870228693182
"STANDING" 28 "frequencyBodyAccelerometer-std-X" -0.990176509034091
"STANDING" 28 "frequencyBodyAccelerometer-std-Y" -0.952632242897727
"STANDING" 28 "frequencyBodyAccelerometer-std-Z" -0.953273284715909
"STANDING" 28 "frequencyBodyAccelerometerJerk-mean-X" -0.987488999772727
"STANDING" 28 "frequencyBodyAccelerometerJerk-mean-Y" -0.980060810284091
"STANDING" 28 "frequencyBodyAccelerometerJerk-mean-Z" -0.982476368011364
"STANDING" 28 "frequencyBodyAccelerometerJerk-std-X" -0.988532067954545
"STANDING" 28 "frequencyBodyAccelerometerJerk-std-Y" -0.982089330795455
"STANDING" 28 "frequencyBodyAccelerometerJerk-std-Z" -0.986471485284091
"STANDING" 28 "frequencyBodyGyroscope-mean-X" -0.968201062102273
"STANDING" 28 "frequencyBodyGyroscope-mean-Y" -0.975134902159091
"STANDING" 28 "frequencyBodyGyroscope-mean-Z" -0.976469705965909
"STANDING" 28 "frequencyBodyGyroscope-std-X" -0.97309219125
"STANDING" 28 "frequencyBodyGyroscope-std-Y" -0.972805683181818
"STANDING" 28 "frequencyBodyGyroscope-std-Z" -0.977344197329545
"STANDING" 28 "frequencyBodyAccelerometerMagnitude-mean" -0.9717418475
"STANDING" 28 "frequencyBodyAccelerometerMagnitude-std" -0.965053382897727
"STANDING" 28 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.982580906988636
"STANDING" 28 "frequencyBodyAccelerometerJerkMagnitude-std" -0.982254484204545
"STANDING" 28 "frequencyBodyGyroscopeMagnitude-mean" -0.96714787625
"STANDING" 28 "frequencyBodyGyroscopeMagnitude-std" -0.960250813465909
"STANDING" 28 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.982158098579546
"STANDING" 28 "frequencyBodyGyroscopeJerkMagnitude-std" -0.980596960170455
"STANDING" 29 "timeBodyAccelerometer-mean-X" 0.280751985552326
"STANDING" 29 "timeBodyAccelerometer-mean-Y" -0.015485778726186
"STANDING" 29 "timeBodyAccelerometer-mean-Z" -0.103480217130814
"STANDING" 29 "timeBodyAccelerometer-std-X" -0.982047413575581
"STANDING" 29 "timeBodyAccelerometer-std-Y" -0.929222021511628
"STANDING" 29 "timeBodyAccelerometer-std-Z" -0.932885341017442
"STANDING" 29 "timeGravityAccelerometer-mean-X" 0.945289895552326
"STANDING" 29 "timeGravityAccelerometer-mean-Y" -0.185183222150669
"STANDING" 29 "timeGravityAccelerometer-mean-Z" -0.00184255637133721
"STANDING" 29 "timeGravityAccelerometer-std-X" -0.987315724389535
"STANDING" 29 "timeGravityAccelerometer-std-Y" -0.966207578895349
"STANDING" 29 "timeGravityAccelerometer-std-Z" -0.947495302936047
"STANDING" 29 "timeBodyAccelerometerJerk-mean-X" 0.0749012814075581
"STANDING" 29 "timeBodyAccelerometerJerk-mean-Y" 0.00808270479084302
"STANDING" 29 "timeBodyAccelerometerJerk-mean-Z" -0.00485470196589826
"STANDING" 29 "timeBodyAccelerometerJerk-std-X" -0.97756440119186
"STANDING" 29 "timeBodyAccelerometerJerk-std-Y" -0.963152529098837
"STANDING" 29 "timeBodyAccelerometerJerk-std-Z" -0.97764363244186
"STANDING" 29 "timeBodyGyroscope-mean-X" -0.0283535533122674
"STANDING" 29 "timeBodyGyroscope-mean-Y" -0.065364939849593
"STANDING" 29 "timeBodyGyroscope-mean-Z" 0.0787752317377907
"STANDING" 29 "timeBodyGyroscope-std-X" -0.950578332761628
"STANDING" 29 "timeBodyGyroscope-std-Y" -0.958101822965116
"STANDING" 29 "timeBodyGyroscope-std-Z" -0.951085689680233
"STANDING" 29 "timeBodyGyroscopeJerk-mean-X" -0.0983927667828488
"STANDING" 29 "timeBodyGyroscopeJerk-mean-Y" -0.0424159040630814
"STANDING" 29 "timeBodyGyroscopeJerk-mean-Z" -0.0509828169552326
"STANDING" 29 "timeBodyGyroscopeJerk-std-X" -0.968210768924419
"STANDING" 29 "timeBodyGyroscopeJerk-std-Y" -0.97910650505814
"STANDING" 29 "timeBodyGyroscopeJerk-std-Z" -0.972993617063953
"STANDING" 29 "timeBodyAccelerometerMagnitude-mean" -0.948896221831395
"STANDING" 29 "timeBodyAccelerometerMagnitude-std" -0.942333646627907
"STANDING" 29 "timeGravityAccelerometerMagnitude-mean" -0.948896221831395
"STANDING" 29 "timeGravityAccelerometerMagnitude-std" -0.942333646627907
"STANDING" 29 "timeBodyAccelerometerJerkMagnitude-mean" -0.974885727906977
"STANDING" 29 "timeBodyAccelerometerJerkMagnitude-std" -0.97033194755814
"STANDING" 29 "timeBodyGyroscopeMagnitude-mean" -0.942312804418605
"STANDING" 29 "timeBodyGyroscopeMagnitude-std" -0.934431810755814
"STANDING" 29 "timeBodyGyroscopeJerkMagnitude-mean" -0.97763243744186
"STANDING" 29 "timeBodyGyroscopeJerkMagnitude-std" -0.973690107093023
"STANDING" 29 "frequencyBodyAccelerometer-mean-X" -0.97904021130814
"STANDING" 29 "frequencyBodyAccelerometer-mean-Y" -0.940486149244186
"STANDING" 29 "frequencyBodyAccelerometer-mean-Z" -0.952732321453488
"STANDING" 29 "frequencyBodyAccelerometer-std-X" -0.983545305668605
"STANDING" 29 "frequencyBodyAccelerometer-std-Y" -0.927695525465116
"STANDING" 29 "frequencyBodyAccelerometer-std-Z" -0.92787149744186
"STANDING" 29 "frequencyBodyAccelerometerJerk-mean-X" -0.97793317625
"STANDING" 29 "frequencyBodyAccelerometerJerk-mean-Y" -0.963541655988372
"STANDING" 29 "frequencyBodyAccelerometerJerk-mean-Z" -0.974277129215116
"STANDING" 29 "frequencyBodyAccelerometerJerk-std-X" -0.979260470232558
"STANDING" 29 "frequencyBodyAccelerometerJerk-std-Y" -0.965532211075581
"STANDING" 29 "frequencyBodyAccelerometerJerk-std-Z" -0.979680666162791
"STANDING" 29 "frequencyBodyGyroscope-mean-X" -0.946841867645349
"STANDING" 29 "frequencyBodyGyroscope-mean-Y" -0.962970329680233
"STANDING" 29 "frequencyBodyGyroscope-mean-Z" -0.951649129534884
"STANDING" 29 "frequencyBodyGyroscope-std-X" -0.952262122994186
"STANDING" 29 "frequencyBodyGyroscope-std-Y" -0.955829099505814
"STANDING" 29 "frequencyBodyGyroscope-std-Z" -0.955564583575581
"STANDING" 29 "frequencyBodyAccelerometerMagnitude-mean" -0.952639184040698
"STANDING" 29 "frequencyBodyAccelerometerMagnitude-std" -0.945599641337209
"STANDING" 29 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.969886571308139
"STANDING" 29 "frequencyBodyAccelerometerJerkMagnitude-std" -0.969922620813954
"STANDING" 29 "frequencyBodyGyroscopeMagnitude-mean" -0.949561845726744
"STANDING" 29 "frequencyBodyGyroscopeMagnitude-std" -0.936247326424419
"STANDING" 29 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.974986203459302
"STANDING" 29 "frequencyBodyGyroscopeJerkMagnitude-std" -0.973658233662791
"STANDING" 30 "timeBodyAccelerometer-mean-X" 0.278876372167102
"STANDING" 30 "timeBodyAccelerometer-mean-Y" -0.0156344830539426
"STANDING" 30 "timeBodyAccelerometer-mean-Z" -0.109261288078909
"STANDING" 30 "timeBodyAccelerometer-std-X" -0.981611618224543
"STANDING" 30 "timeBodyAccelerometer-std-Y" -0.922744292819843
"STANDING" 30 "timeBodyAccelerometer-std-Z" -0.93077160997389
"STANDING" 30 "timeGravityAccelerometer-mean-X" 0.942461613603133
"STANDING" 30 "timeGravityAccelerometer-mean-Y" -0.163941923743238
"STANDING" 30 "timeGravityAccelerometer-mean-Z" -0.019642998432376
"STANDING" 30 "timeGravityAccelerometer-std-X" -0.986706355691906
"STANDING" 30 "timeGravityAccelerometer-std-Y" -0.965879656997389
"STANDING" 30 "timeGravityAccelerometer-std-Z" -0.946986333707572
"STANDING" 30 "timeBodyAccelerometerJerk-mean-X" 0.0743916708404439
"STANDING" 30 "timeBodyAccelerometerJerk-mean-Y" 0.00953964725003655
"STANDING" 30 "timeBodyAccelerometerJerk-mean-Z" -0.00277485823155614
"STANDING" 30 "timeBodyAccelerometerJerk-std-X" -0.975798444177546
"STANDING" 30 "timeBodyAccelerometerJerk-std-Y" -0.958937744569191
"STANDING" 30 "timeBodyAccelerometerJerk-std-Z" -0.977223648955614
"STANDING" 30 "timeBodyGyroscope-mean-X" -0.0236821214979896
"STANDING" 30 "timeBodyGyroscope-mean-Y" -0.0654811293512533
"STANDING" 30 "timeBodyGyroscope-mean-Z" 0.0810885692088773
"STANDING" 30 "timeBodyGyroscope-std-X" -0.937509656501305
"STANDING" 30 "timeBodyGyroscope-std-Y" -0.956206389060052
"STANDING" 30 "timeBodyGyroscope-std-Z" -0.951078543707572
"STANDING" 30 "timeBodyGyroscopeJerk-mean-X" -0.0996186501167102
"STANDING" 30 "timeBodyGyroscopeJerk-mean-Y" -0.0422691795543081
"STANDING" 30 "timeBodyGyroscopeJerk-mean-Z" -0.0518528633436031
"STANDING" 30 "timeBodyGyroscopeJerk-std-X" -0.961269774569191
"STANDING" 30 "timeBodyGyroscopeJerk-std-Y" -0.976685026736292
"STANDING" 30 "timeBodyGyroscopeJerk-std-Z" -0.974287041879896
"STANDING" 30 "timeBodyAccelerometerMagnitude-mean" -0.948216544203655
"STANDING" 30 "timeBodyAccelerometerMagnitude-std" -0.936997655357702
"STANDING" 30 "timeGravityAccelerometerMagnitude-mean" -0.948216544203655
"STANDING" 30 "timeGravityAccelerometerMagnitude-std" -0.936997655357702
"STANDING" 30 "timeBodyAccelerometerJerkMagnitude-mean" -0.974084685744125
"STANDING" 30 "timeBodyAccelerometerJerkMagnitude-std" -0.964695448302872
"STANDING" 30 "timeBodyGyroscopeMagnitude-mean" -0.934192350417755
"STANDING" 30 "timeBodyGyroscopeMagnitude-std" -0.919765128955614
"STANDING" 30 "timeBodyGyroscopeJerkMagnitude-mean" -0.975567146866841
"STANDING" 30 "timeBodyGyroscopeJerkMagnitude-std" -0.968136870887728
"STANDING" 30 "frequencyBodyAccelerometer-mean-X" -0.977968011618799
"STANDING" 30 "frequencyBodyAccelerometer-mean-Y" -0.934943937650131
"STANDING" 30 "frequencyBodyAccelerometer-mean-Z" -0.951545113159269
"STANDING" 30 "frequencyBodyAccelerometer-std-X" -0.983465229321149
"STANDING" 30 "frequencyBodyAccelerometer-std-Y" -0.921277920650131
"STANDING" 30 "frequencyBodyAccelerometer-std-Z" -0.925583395274151
"STANDING" 30 "frequencyBodyAccelerometerJerk-mean-X" -0.975536550208877
"STANDING" 30 "frequencyBodyAccelerometerJerk-mean-Y" -0.959390039582245
"STANDING" 30 "frequencyBodyAccelerometerJerk-mean-Z" -0.97343820848564
"STANDING" 30 "frequencyBodyAccelerometerJerk-std-X" -0.978437239556136
"STANDING" 30 "frequencyBodyAccelerometerJerk-std-Y" -0.961529658302872
"STANDING" 30 "frequencyBodyAccelerometerJerk-std-Z" -0.979777798616188
"STANDING" 30 "frequencyBodyGyroscope-mean-X" -0.936216218851175
"STANDING" 30 "frequencyBodyGyroscope-mean-Y" -0.96018032618799
"STANDING" 30 "frequencyBodyGyroscope-mean-Z" -0.952583874856397
"STANDING" 30 "frequencyBodyGyroscope-std-X" -0.938980857780679
"STANDING" 30 "frequencyBodyGyroscope-std-Y" -0.954627740182768
"STANDING" 30 "frequencyBodyGyroscope-std-Z" -0.955196748903394
"STANDING" 30 "frequencyBodyAccelerometerMagnitude-mean" -0.947671217310705
"STANDING" 30 "frequencyBodyAccelerometerMagnitude-std" -0.940912140891384
"STANDING" 30 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.964874007989556
"STANDING" 30 "frequencyBodyAccelerometerJerkMagnitude-std" -0.963525861044386
"STANDING" 30 "frequencyBodyGyroscopeMagnitude-mean" -0.940895618381201
"STANDING" 30 "frequencyBodyGyroscopeMagnitude-std" -0.920993506527415
"STANDING" 30 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.969912999791123
"STANDING" 30 "frequencyBodyGyroscopeJerkMagnitude-std" -0.967982688250653
"WALKING" 1 "timeBodyAccelerometer-mean-X" 0.27813981054755
"WALKING" 1 "timeBodyAccelerometer-mean-Y" -0.0162792254038386
"WALKING" 1 "timeBodyAccelerometer-mean-Z" -0.109253752587896
"WALKING" 1 "timeBodyAccelerometer-std-X" -0.306066258557637
"WALKING" 1 "timeBodyAccelerometer-std-Y" 0.013139105598415
"WALKING" 1 "timeBodyAccelerometer-std-Z" -0.208991649505101
"WALKING" 1 "timeGravityAccelerometer-mean-X" 0.921976347925072
"WALKING" 1 "timeGravityAccelerometer-mean-Y" -0.223827068
"WALKING" 1 "timeGravityAccelerometer-mean-Z" -0.0754535692045418
"WALKING" 1 "timeGravityAccelerometer-std-X" -0.976422923400576
"WALKING" 1 "timeGravityAccelerometer-std-Y" -0.96481245
"WALKING" 1 "timeGravityAccelerometer-std-Z" -0.952409190172911
"WALKING" 1 "timeBodyAccelerometerJerk-mean-X" 0.0795966446960231
"WALKING" 1 "timeBodyAccelerometerJerk-mean-Y" 0.0125443171893372
"WALKING" 1 "timeBodyAccelerometerJerk-mean-Z" -0.00848502718962536
"WALKING" 1 "timeBodyAccelerometerJerk-std-X" -0.259278411676628
"WALKING" 1 "timeBodyAccelerometerJerk-std-Y" -0.070802397156196
"WALKING" 1 "timeBodyAccelerometerJerk-std-Z" -0.418930897048127
"WALKING" 1 "timeBodyGyroscope-mean-X" -0.0279921815410951
"WALKING" 1 "timeBodyGyroscope-mean-Y" -0.0743670433472623
"WALKING" 1 "timeBodyGyroscope-mean-Z" 0.0814405535279251
"WALKING" 1 "timeBodyGyroscope-std-X" -0.451502453392219
"WALKING" 1 "timeBodyGyroscope-std-Y" -0.293938396807925
"WALKING" 1 "timeBodyGyroscope-std-Z" -0.308493569479827
"WALKING" 1 "timeBodyGyroscopeJerk-mean-X" -0.0996848499004409
"WALKING" 1 "timeBodyGyroscopeJerk-mean-Y" -0.0410123551907493
"WALKING" 1 "timeBodyGyroscopeJerk-mean-Z" -0.0585549874176945
"WALKING" 1 "timeBodyGyroscopeJerk-std-X" -0.316972179763689
"WALKING" 1 "timeBodyGyroscopeJerk-std-Y" -0.451433022472046
"WALKING" 1 "timeBodyGyroscopeJerk-std-Z" -0.4102033577
"WALKING" 1 "timeBodyAccelerometerMagnitude-mean" -0.14239665181562
"WALKING" 1 "timeBodyAccelerometerMagnitude-std" -0.297199537341643
"WALKING" 1 "timeGravityAccelerometerMagnitude-mean" -0.14239665181562
"WALKING" 1 "timeGravityAccelerometerMagnitude-std" -0.297199537341643
"WALKING" 1 "timeBodyAccelerometerJerkMagnitude-mean" -0.215342028560231
"WALKING" 1 "timeBodyAccelerometerJerkMagnitude-std" -0.172275573885418
"WALKING" 1 "timeBodyGyroscopeMagnitude-mean" -0.240826739504323
"WALKING" 1 "timeBodyGyroscopeMagnitude-std" -0.316126271935159
"WALKING" 1 "timeBodyGyroscopeJerkMagnitude-mean" -0.408950504112968
"WALKING" 1 "timeBodyGyroscopeJerkMagnitude-std" -0.428565342259078
"WALKING" 1 "frequencyBodyAccelerometer-mean-X" -0.295083660785303
"WALKING" 1 "frequencyBodyAccelerometer-mean-Y" -0.0127840286798271
"WALKING" 1 "frequencyBodyAccelerometer-mean-Z" -0.285132994764352
"WALKING" 1 "frequencyBodyAccelerometer-std-X" -0.312018153808646
"WALKING" 1 "frequencyBodyAccelerometer-std-Y" -0.0390462184389049
"WALKING" 1 "frequencyBodyAccelerometer-std-Z" -0.232763207493055
"WALKING" 1 "frequencyBodyAccelerometerJerk-mean-X" -0.303018300500749
"WALKING" 1 "frequencyBodyAccelerometerJerk-mean-Y" -0.140213087119135
"WALKING" 1 "frequencyBodyAccelerometerJerk-mean-Z" -0.388843661713256
"WALKING" 1 "frequencyBodyAccelerometerJerk-std-X" -0.280448266367723
"WALKING" 1 "frequencyBodyAccelerometerJerk-std-Y" -0.0577912853746686
"WALKING" 1 "frequencyBodyAccelerometerJerk-std-Z" -0.447933970960778
"WALKING" 1 "frequencyBodyGyroscope-mean-X" -0.310883990386167
"WALKING" 1 "frequencyBodyGyroscope-mean-Y" -0.333700397195879
"WALKING" 1 "frequencyBodyGyroscope-mean-Z" -0.274534310818444
"WALKING" 1 "frequencyBodyGyroscope-std-X" -0.497946102048415
"WALKING" 1 "frequencyBodyGyroscope-std-Y" -0.279494381755879
"WALKING" 1 "frequencyBodyGyroscope-std-Z" -0.385828280680115
"WALKING" 1 "frequencyBodyAccelerometerMagnitude-mean" -0.240534801290202
"WALKING" 1 "frequencyBodyAccelerometerMagnitude-std" -0.44219319167147
"WALKING" 1 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.17722167625245
"WALKING" 1 "frequencyBodyAccelerometerJerkMagnitude-std" -0.173698477767896
"WALKING" 1 "frequencyBodyGyroscopeMagnitude-mean" -0.346148193541988
"WALKING" 1 "frequencyBodyGyroscopeMagnitude-std" -0.416530795726225
"WALKING" 1 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.455389962282997
"WALKING" 1 "frequencyBodyGyroscopeJerkMagnitude-std" -0.437115145169452
"WALKING" 3 "timeBodyAccelerometer-mean-X" 0.273645438592375
"WALKING" 3 "timeBodyAccelerometer-mean-Y" -0.0181531317527683
"WALKING" 3 "timeBodyAccelerometer-mean-Z" -0.108382492175953
"WALKING" 3 "timeBodyAccelerometer-std-X" -0.320027540340762
"WALKING" 3 "timeBodyAccelerometer-std-Y" -0.0482564874510264
"WALKING" 3 "timeBodyAccelerometer-std-Z" -0.285418191634604
"WALKING" 3 "timeGravityAccelerometer-mean-X" 0.931167484193548
"WALKING" 3 "timeGravityAccelerometer-mean-Y" -0.209306841061584
"WALKING" 3 "timeGravityAccelerometer-mean-Z" -0.0501638598762463
"WALKING" 3 "timeGravityAccelerometer-std-X" -0.977491524721408
"WALKING" 3 "timeGravityAccelerometer-std-Y" -0.965980653489736
"WALKING" 3 "timeGravityAccelerometer-std-Z" -0.954528945043988
"WALKING" 3 "timeBodyAccelerometerJerk-mean-X" 0.0811485459987683
"WALKING" 3 "timeBodyAccelerometerJerk-mean-Y" 0.00992429849589443
"WALKING" 3 "timeBodyAccelerometerJerk-mean-Z" 0.00601726800794721
"WALKING" 3 "timeBodyAccelerometerJerk-std-X" -0.265130721920997
"WALKING" 3 "timeBodyAccelerometerJerk-std-Y" -0.131365691335317
"WALKING" 3 "timeBodyAccelerometerJerk-std-Z" -0.488949844695308
"WALKING" 3 "timeBodyGyroscope-mean-X" -0.0301179785524633
"WALKING" 3 "timeBodyGyroscope-mean-Y" -0.0694739487326393
"WALKING" 3 "timeBodyGyroscope-mean-Z" 0.0813363840993255
"WALKING" 3 "timeBodyGyroscope-std-X" -0.492022981856598
"WALKING" 3 "timeBodyGyroscope-std-Y" -0.371850003054985
"WALKING" 3 "timeBodyGyroscope-std-Z" -0.357556433684457
"WALKING" 3 "timeBodyGyroscopeJerk-mean-X" -0.0952352582902933
"WALKING" 3 "timeBodyGyroscopeJerk-mean-Y" -0.0495322686541936
"WALKING" 3 "timeBodyGyroscopeJerk-mean-Z" -0.0487255184560411
"WALKING" 3 "timeBodyGyroscopeJerk-std-X" -0.385668035697947
"WALKING" 3 "timeBodyGyroscopeJerk-std-Y" -0.535456680967449
"WALKING" 3 "timeBodyGyroscopeJerk-std-Z" -0.457280657188856
"WALKING" 3 "timeBodyAccelerometerMagnitude-mean" -0.181489181927859
"WALKING" 3 "timeBodyAccelerometerMagnitude-std" -0.336971710233431
"WALKING" 3 "timeGravityAccelerometerMagnitude-mean" -0.181489181927859
"WALKING" 3 "timeGravityAccelerometerMagnitude-std" -0.336971710233431
"WALKING" 3 "timeBodyAccelerometerJerkMagnitude-mean" -0.253323455203226
"WALKING" 3 "timeBodyAccelerometerJerkMagnitude-std" -0.216735045278299
"WALKING" 3 "timeBodyGyroscopeMagnitude-mean" -0.302195942056598
"WALKING" 3 "timeBodyGyroscopeMagnitude-std" -0.406078519849853
"WALKING" 3 "timeBodyGyroscopeJerkMagnitude-mean" -0.47813495498827
"WALKING" 3 "timeBodyGyroscopeJerkMagnitude-std" -0.510409661311437
"WALKING" 3 "frequencyBodyAccelerometer-mean-X" -0.300276851480059
"WALKING" 3 "frequencyBodyAccelerometer-mean-Y" -0.0641360123912023
"WALKING" 3 "frequencyBodyAccelerometer-mean-Z" -0.35101827511349
"WALKING" 3 "frequencyBodyAccelerometer-std-X" -0.329341358504399
"WALKING" 3 "frequencyBodyAccelerometer-std-Y" -0.101720340050821
"WALKING" 3 "frequencyBodyAccelerometer-std-Z" -0.307453970539912
"WALKING" 3 "frequencyBodyAccelerometerJerk-mean-X" -0.308011005492082
"WALKING" 3 "frequencyBodyAccelerometerJerk-mean-Y" -0.190802212719648
"WALKING" 3 "frequencyBodyAccelerometerJerk-mean-Z" -0.461949923584692
"WALKING" 3 "frequencyBodyAccelerometerJerk-std-X" -0.286799214110557
"WALKING" 3 "frequencyBodyAccelerometerJerk-std-Y" -0.125770358477537
"WALKING" 3 "frequencyBodyAccelerometerJerk-std-Z" -0.514921242969795
"WALKING" 3 "frequencyBodyGyroscope-mean-X" -0.372540380410557
"WALKING" 3 "frequencyBodyGyroscope-mean-Y" -0.414545174999707
"WALKING" 3 "frequencyBodyGyroscope-mean-Z" -0.327144739465396
"WALKING" 3 "frequencyBodyGyroscope-std-X" -0.531711535143695
"WALKING" 3 "frequencyBodyGyroscope-std-Y" -0.354285566380352
"WALKING" 3 "frequencyBodyGyroscope-std-Z" -0.428851423390029
"WALKING" 3 "frequencyBodyAccelerometerMagnitude-mean" -0.274016135245308
"WALKING" 3 "frequencyBodyAccelerometerMagnitude-std" -0.479908919237537
"WALKING" 3 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.221883150800587
"WALKING" 3 "frequencyBodyAccelerometerJerkMagnitude-std" -0.217168935072727
"WALKING" 3 "frequencyBodyGyroscopeMagnitude-mean" -0.426156407086217
"WALKING" 3 "frequencyBodyGyroscopeMagnitude-std" -0.497574468363636
"WALKING" 3 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.530399780038622
"WALKING" 3 "frequencyBodyGyroscopeJerkMagnitude-std" -0.521382183390029
"WALKING" 5 "timeBodyAccelerometer-mean-X" 0.274309437582781
"WALKING" 5 "timeBodyAccelerometer-mean-Y" -0.0185948901200662
"WALKING" 5 "timeBodyAccelerometer-mean-Z" -0.109530613486755
"WALKING" 5 "timeBodyAccelerometer-std-X" -0.311342540137086
"WALKING" 5 "timeBodyAccelerometer-std-Y" 0.00165716653877483
"WALKING" 5 "timeBodyAccelerometer-std-Z" -0.314435802615894
"WALKING" 5 "timeGravityAccelerometer-mean-X" 0.933132916291391
"WALKING" 5 "timeGravityAccelerometer-mean-Y" -0.21629249413245
"WALKING" 5 "timeGravityAccelerometer-mean-Z" -0.0411761106529801
"WALKING" 5 "timeGravityAccelerometer-std-X" -0.976113875463576
"WALKING" 5 "timeGravityAccelerometer-std-Y" -0.968276596655629
"WALKING" 5 "timeGravityAccelerometer-std-Z" -0.957777500728477
"WALKING" 5 "timeBodyAccelerometerJerk-mean-X" 0.0814201714839735
"WALKING" 5 "timeBodyAccelerometerJerk-mean-Y" 0.0349847013846026
"WALKING" 5 "timeBodyAccelerometerJerk-mean-Z" 0.00403142617605629
"WALKING" 5 "timeBodyAccelerometerJerk-std-X" -0.278435701109603
"WALKING" 5 "timeBodyAccelerometerJerk-std-Y" -0.0862884557598675
"WALKING" 5 "timeBodyAccelerometerJerk-std-Z" -0.518329895324503
"WALKING" 5 "timeBodyGyroscope-mean-X" -0.0291141160964901
"WALKING" 5 "timeBodyGyroscope-mean-Y" -0.0720995484065662
"WALKING" 5 "timeBodyGyroscope-mean-Z" 0.0805804252842533
"WALKING" 5 "timeBodyGyroscope-std-X" -0.476574876701987
"WALKING" 5 "timeBodyGyroscope-std-Y" -0.35174360025894
"WALKING" 5 "timeBodyGyroscope-std-Z" -0.34898835217053
"WALKING" 5 "timeBodyGyroscopeJerk-mean-X" -0.104428654202318
"WALKING" 5 "timeBodyGyroscopeJerk-mean-Y" -0.0446357673576159
"WALKING" 5 "timeBodyGyroscopeJerk-mean-Z" -0.0528766690448013
"WALKING" 5 "timeBodyGyroscopeJerk-std-X" -0.380495889192053
"WALKING" 5 "timeBodyGyroscopeJerk-std-Y" -0.547296363172185
"WALKING" 5 "timeBodyGyroscopeJerk-std-Z" -0.450140518193709
"WALKING" 5 "timeBodyAccelerometerMagnitude-mean" -0.168845420266808
"WALKING" 5 "timeBodyAccelerometerMagnitude-std" -0.338779974503311
"WALKING" 5 "timeGravityAccelerometerMagnitude-mean" -0.168845420266808
"WALKING" 5 "timeGravityAccelerometerMagnitude-std" -0.338779974503311
"WALKING" 5 "timeBodyAccelerometerJerkMagnitude-mean" -0.25634941160457
"WALKING" 5 "timeBodyAccelerometerJerkMagnitude-std" -0.225132938049007
"WALKING" 5 "timeBodyGyroscopeMagnitude-mean" -0.280377640202848
"WALKING" 5 "timeBodyGyroscopeMagnitude-std" -0.405675720737417
"WALKING" 5 "timeBodyGyroscopeJerkMagnitude-mean" -0.48073823318543
"WALKING" 5 "timeBodyGyroscopeJerkMagnitude-std" -0.535085611529801
"WALKING" 5 "frequencyBodyAccelerometer-mean-X" -0.29310169989851
"WALKING" 5 "frequencyBodyAccelerometer-mean-Y" -0.0123784533360927
"WALKING" 5 "frequencyBodyAccelerometer-mean-Z" -0.37471456222351
"WALKING" 5 "frequencyBodyAccelerometer-std-X" -0.320282595109934
"WALKING" 5 "frequencyBodyAccelerometer-std-Y" -0.0558189170705298
"WALKING" 5 "frequencyBodyAccelerometer-std-Z" -0.336652141303311
"WALKING" 5 "frequencyBodyAccelerometerJerk-mean-X" -0.313158769014901
"WALKING" 5 "frequencyBodyAccelerometerJerk-mean-Y" -0.150979665033775
"WALKING" 5 "frequencyBodyAccelerometerJerk-mean-Z" -0.484414620622517
"WALKING" 5 "frequencyBodyAccelerometerJerk-std-X" -0.307708742496026
"WALKING" 5 "frequencyBodyAccelerometerJerk-std-Y" -0.0784339408697748
"WALKING" 5 "frequencyBodyAccelerometerJerk-std-Z" -0.551274603758278
"WALKING" 5 "frequencyBodyGyroscope-mean-X" -0.358801017929801
"WALKING" 5 "frequencyBodyGyroscope-mean-Y" -0.40827404938543
"WALKING" 5 "frequencyBodyGyroscope-mean-Z" -0.320650822437748
"WALKING" 5 "frequencyBodyGyroscope-std-X" -0.515842828162252
"WALKING" 5 "frequencyBodyGyroscope-std-Y" -0.327202633927815
